	0,010476	-1,372800E-5
	0,010476	-9,610000E-6
	0,020379	-1,235600E-5
	0,030341	-1,510100E-5
	0,040350	-1,098300E-5
	0,050368	-9,610000E-6
	0,060332	-1,372800E-5
	0,070385	-8,237000E-6
	0,080347	-1,510100E-5
	0,090375	-1,235600E-5
	0,100381	-1,235600E-5
	0,110362	-1,235600E-5
	0,120302	-1,235600E-5
	0,130309	-1,235600E-5
	0,140336	-1,098300E-5
	0,150349	-1,510100E-5
	0,160331	-1,098300E-5
	0,170343	-1,235600E-5
	0,180349	-1,372800E-5
	0,190393	-1,372800E-5
	0,200366	-9,610000E-6
	0,210384	-1,098300E-5
	0,220274	-1,098300E-5
	0,230286	-1,098300E-5
	0,240307	-1,235600E-5
	0,250285	-1,098300E-5
	0,260300	-1,372800E-5
	0,270309	-9,610000E-6
	0,280276	-1,098300E-5
	0,290335	-1,235600E-5
	0,300320	-1,098300E-5
	0,310354	-1,372800E-5
	0,320193	-1,372800E-5
	0,330183	-1,098300E-5
	0,340235	-1,098300E-5
	0,350217	-9,610000E-6
	0,360223	-1,372800E-5
	0,370249	-1,098300E-5
	0,380230	-1,372800E-5
	0,390294	-1,372800E-5
	0,400261	-8,237000E-6
	0,410148	-1,372800E-5
	0,420180	-1,098300E-5
	0,430154	-9,610000E-6
	0,440181	-1,235600E-5
	0,450198	-9,610000E-6
	0,460191	-1,372800E-5
	0,470210	-8,237000E-6
	0,480192	-1,372800E-5
	0,490213	-9,610000E-6
	0,500234	-1,098300E-5
	0,510178	-1,372800E-5
	0,520150	-9,610000E-6
	0,530176	-9,610000E-6
	0,540214	-1,235600E-5
	0,550218	-9,610000E-6
	0,560218	-9,610000E-6
	0,570210	-9,610000E-6
	0,580217	-9,610000E-6
	0,590247	-8,237000E-6
	0,600222	-1,372800E-5
	0,610147	-1,098300E-5
	0,620127	-1,235600E-5
	0,630153	-1,235600E-5
	0,640170	-1,235600E-5
	0,650159	-8,237000E-6
	0,660190	-1,235600E-5
	0,670165	-1,098300E-5
	0,680180	-8,237000E-6
	0,690218	-1,098300E-5
	0,700176	-1,098300E-5
	0,710244	-8,237000E-6
	0,720228	-1,235600E-5
	0,730259	-1,098300E-5
	0,740275	-1,098300E-5
	0,750276	-1,098300E-5
	0,760268	-9,610000E-6
	0,770283	-9,610000E-6
	0,780308	-1,372800E-5
	0,790333	-9,610000E-6
	0,800300	-9,610000E-6
	0,810202	-1,372800E-5
	0,819818	-8,237000E-6
	0,829853	-9,610000E-6
	0,839879	-1,372800E-5
	0,849841	-9,610000E-6
	0,859853	-1,372800E-5
	0,869861	-8,237000E-6
	0,879893	-1,098300E-5
	0,889860	-1,372800E-5
	0,899882	-1,235600E-5
	0,909831	-1,235600E-5
	0,919849	-9,610000E-6
	0,929870	-1,235600E-5
	0,939851	-1,098300E-5
	0,949859	-1,098300E-5
	0,959874	-1,235600E-5
	0,969843	-1,098300E-5
	0,979904	-1,372800E-5
	0,989879	-1,372800E-5
	0,999897	-1,235600E-5
	1,009789	-1,235600E-5
	1,019771	-1,098300E-5
	1,029817	-1,235600E-5
	1,039799	-1,098300E-5
	1,049807	-1,098300E-5
	1,059832	-1,098300E-5
	1,069808	-1,372800E-5
	1,079865	-9,610000E-6
	1,089830	-1,372800E-5
	1,099821	-9,610000E-6
	1,109826	-1,098300E-5
	1,119809	-1,098300E-5
	1,129831	-1,510100E-5
	1,139851	-9,610000E-6
	1,149856	-1,235600E-5
	1,159879	-8,237000E-6
