0,726712;0,011298
0,727152;0,011375
0,727583;0,011452
0,728002;0,011521
0,728424;0,011601
0,728845;0,011673
0,729263;0,011749
0,729678;0,011826
0,730095;0,011894
0,730521;0,011971
0,730942;0,012044
0,731373;0,012119
0,731787;0,012192
0,732198;0,012268
0,732587;0,012346
0,732958;0,012419
0,733332;0,012490
0,733701;0,012568
0,734069;0,012642
0,734441;0,012717
0,734814;0,012792
0,735192;0,012866
0,735584;0,012940
0,735998;0,013016
0,736425;0,013090
0,736842;0,013166
0,737250;0,013237
0,737640;0,013312
0,738024;0,013389
0,738412;0,013462
0,738777;0,013539
0,739156;0,013614
0,739531;0,013686
0,739892;0,013761
0,740256;0,013838
0,740616;0,013910
0,740994;0,013987
0,741359;0,014061
0,741705;0,014135
0,742035;0,014210
0,742376;0,014286
0,742721;0,014361
0,743067;0,014433
0,743425;0,014510
0,743784;0,014585
0,744154;0,014662
0,744498;0,014733
0,744831;0,014809
0,745153;0,014886
0,745499;0,014957
0,745842;0,015038
0,746166;0,015109
0,746498;0,015186
0,746825;0,015262
0,747156;0,015337
0,747482;0,015410
0,747800;0,015484
0,747912;0,015516
0,748317;0,015594
0,748677;0,015667
0,749041;0,015741
0,749413;0,015818
0,749738;0,015889
0,750053;0,015963
0,750380;0,016043
0,750723;0,016121
0,751047;0,016194
0,751352;0,016268
0,751677;0,016345
0,752019;0,016418
0,752336;0,016496
0,752634;0,016572
0,752928;0,016646
0,753235;0,016724
0,753534;0,016795
0,753831;0,016868
0,754134;0,016941
0,754448;0,017022
0,754764;0,017095
0,755082;0,017166
0,755403;0,017247
0,755708;0,017320
0,756012;0,017394
0,756304;0,017472
0,758286;0,017928
0,758674;0,018017
0,759035;0,018097
0,759376;0,018170
0,759681;0,018245
0,760006;0,018340
0,760310;0,018417
0,760625;0,018498
0,760909;0,018580
0,761199;0,018658
0,761502;0,018734
0,761795;0,018812
0,762109;0,018892
0,762429;0,018966
0,762721;0,019045
0,762997;0,019120
0,763291;0,019199
0,763567;0,019265
0,763893;0,019357
0,764184;0,019431
0,764480;0,019508
0,764780;0,019589
0,765074;0,019665
0,765366;0,019744
0,765663;0,019822
0,765946;0,019901
0,766229;0,019975
0,766492;0,020053
0,766754;0,020133
0,766990;0,020199
0,767273;0,020280
0,767479;0,020330
0,767770;0,020417
0,768059;0,020507
0,768309;0,020586
0,768576;0,020659
0,768843;0,020741
0,769113;0,020819
0,769381;0,020892
0,769643;0,020974
0,769901;0,021048
0,770168;0,021124
0,770446;0,021205
0,770776;0,021283
0,771096;0,021357
0,771363;0,021434
0,771620;0,021515
0,771879;0,021589
0,772140;0,021669
0,772404;0,021749
0,772663;0,021821
0,772926;0,021897
0,773212;0,021981
0,773506;0,022052
0,773790;0,022130
0,774069;0,022208
0,774361;0,022284
0,774646;0,022361
0,774903;0,022442
0,775172;0,022520
0,775440;0,022594
0,775680;0,022668
0,775914;0,022753
0,776175;0,022828
0,776464;0,022904
0,776762;0,022983
0,777008;0,023055
0,777278;0,023125
0,777560;0,023208
0,777823;0,023285
0,778047;0,023363
0,778285;0,023441
0,778533;0,023514
0,778791;0,023591
0,779066;0,023671
0,779418;0,023747
0,779734;0,023826
0,780035;0,023903
0,780282;0,023975
0,780532;0,024059
0,780774;0,024137
0,781024;0,024209
0,781286;0,024286
0,781563;0,024369
0,781810;0,024441
0,782064;0,024524
0,782320;0,024596
0,782552;0,024677
0,782760;0,024756
0,782983;0,024831
0,783193;0,024907
0,783389;0,024990
0,783616;0,025064
0,783880;0,025141
0,784124;0,025220
0,784378;0,025297
0,784654;0,025373
0,784937;0,025452
0,785238;0,025528
0,785516;0,025606
0,785792;0,025686
0,786054;0,025760
0,786383;0,025840
0,786687;0,025915
0,786965;0,025989
0,787239;0,026070
0,787517;0,026148
0,787787;0,026223
0,788026;0,026298
0,788263;0,026381
0,788494;0,026457
0,788701;0,026533
0,788933;0,026614
0,789172;0,026692
0,789386;0,026765
0,789607;0,026842
0,789846;0,026923
0,790093;0,027002
0,790312;0,027077
0,790540;0,027156
0,790761;0,027230
0,790973;0,027311
0,791195;0,027388
0,791404;0,027466
0,791594;0,027545
0,791800;0,027622
0,791994;0,027698
0,792163;0,027781
0,792334;0,027856
0,792507;0,027935
0,792680;0,028016
0,792863;0,028095
0,793046;0,028169
0,793225;0,028245
0,793411;0,028327
0,793603;0,028408
0,793804;0,028481
0,794009;0,028558
0,794217;0,028642
0,794497;0,028714
0,794781;0,028791
0,795056;0,028874
0,795361;0,028946
0,795658;0,029022
0,795887;0,029104
0,796077;0,029180
0,796278;0,029258
0,796462;0,029338
0,796697;0,029408
0,796950;0,029484
0,797181;0,029568
0,797398;0,029646
0,797615;0,029719
0,797677;0,029748
0,797903;0,029828
0,798153;0,029906
0,798393;0,029980
0,798624;0,030051
0,798794;0,030135
0,798972;0,030209
0,799229;0,030286
0,799490;0,030367
0,799727;0,030440
0,799938;0,030522
0,800165;0,030596
0,800358;0,030675
0,800542;0,030753
0,800741;0,030827
0,800924;0,030908
0,801135;0,030985
0,801324;0,031062
0,801529;0,031144
0,801732;0,031221
0,801973;0,031298
0,802200;0,031372
0,802408;0,031450
0,802621;0,031529
0,802827;0,031606
0,803070;0,031682
0,803351;0,031762
0,803590;0,031839
0,803815;0,031916
0,804037;0,031991
0,804243;0,032070
0,804463;0,032151
0,804692;0,032225
0,804908;0,032302
0,805141;0,032381
0,805339;0,032461
0,805537;0,032536
0,805729;0,032616
0,805912;0,032693
0,806117;0,032766
0,806350;0,032849
0,806579;0,032928
0,806840;0,032999
0,807051;0,033073
0,807240;0,033154
0,807423;0,033234
0,807583;0,033309
0,807734;0,033386
0,807881;0,033467
0,808035;0,033544
0,808220;0,033621
0,808444;0,033694
0,808685;0,033780
0,808890;0,033852
0,809067;0,033934
0,809236;0,034013
0,809412;0,034086
0,809598;0,034165
0,809768;0,034247
0,809930;0,034324
0,810094;0,034398
0,810254;0,034480
0,810429;0,034560
0,810604;0,034634
0,810785;0,034712
0,810989;0,034792
0,811255;0,034869
0,811536;0,034947
0,811769;0,035025
0,811962;0,035098
0,812120;0,035176
0,812268;0,035259
0,812441;0,035334
0,812629;0,035410
0,812809;0,035492
0,812970;0,035572
0,813133;0,035647
0,813304;0,035724
0,813477;0,035804
0,813649;0,035879
0,813839;0,035956
0,814080;0,036038
0,814260;0,036117
0,814419;0,036191
0,814588;0,036268
0,814761;0,036349
0,814935;0,036428
0,815143;0,036502
0,815381;0,036579
0,815583;0,036662
0,815750;0,036737
0,815932;0,036815
0,816182;0,036894
0,816452;0,036969
0,816739;0,037046
0,816995;0,037126
0,817223;0,037204
0,817445;0,037278
0,817643;0,037358
0,817821;0,037433
0,818017;0,037513
0,818239;0,037588
0,818419;0,037671
0,818557;0,037752
0,818681;0,037826
0,818809;0,037906
0,808942;0,037985
0,820215;0,038422
0,820349;0,038470
0,820507;0,038552
0,820671;0,038632
0,820822;0,038715
0,821025;0,038794
0,821210;0,038872
0,821337;0,038950
0,821378;0,038987
0,821587;0,039055
0,821723;0,039134
0,821847;0,039215
0,822004;0,039291
0,822181;0,039376
0,822363;0,039451
0,822540;0,039531
0,822823;0,039611
0,823180;0,039687
0,823465;0,039764
0,823652;0,039845
0,823801;0,039924
0,823946;0,040002
0,824125;0,040081
0,824292;0,040160
0,824435;0,040237
0,821005;0,039053
0,823711;0,039991
0,824118;0,040165
0,824315;0,040263
0,824474;0,040346
0,824728;0,040427
0,824985;0,040500
0,825179;0,040576
0,825330;0,040659
0,825453;0,040740
0,825582;0,040815
0,825713;0,040894
0,825854;0,040975
0,826012;0,041052
0,826175;0,041129
0,826317;0,041210
0,826463;0,041287
0,826620;0,041365
0,826795;0,041449
0,826973;0,041523
0,827140;0,041601
0,827299;0,041685
0,827481;0,041759
0,827669;0,041837
0,827847;0,041920
0,828024;0,041998
0,828188;0,042071
0,828338;0,042149
0,828486;0,042230
0,828645;0,042308
0,828820;0,042386
0,829000;0,042465
0,829175;0,042540
0,829353;0,042620
0,829519;0,042699
0,829664;0,042778
0,829807;0,042852
0,829954;0,042936
0,830111;0,043015
0,830292;0,043089
0,830494;0,043168
0,830680;0,043246
0,830849;0,043323
0,831007;0,043401
0,831168;0,043481
0,831328;0,043557
0,831489;0,043636
0,831659;0,043714
0,831849;0,043794
0,832036;0,043869
0,832226;0,043953
0,832397;0,044032
0,832563;0,044107
0,832731;0,044188
0,832889;0,044267
0,833044;0,044340
0,833202;0,044417
0,833387;0,044502
0,833574;0,044576
0,833745;0,044654
0,833928;0,044733
0,834097;0,044815
0,834262;0,044889
0,834420;0,044969
0,834573;0,045050
0,834850;0,045123
0,835201;0,045198
0,835402;0,045276
0,835551;0,045357
0,835714;0,045436
0,835860;0,045511
0,836017;0,045588
0,836154;0,045670
0,836265;0,045747
0,836380;0,045828
0,836502;0,045906
0,836641;0,045981
0,836795;0,046059
0,836969;0,046141
0,837124;0,046206
0,837304;0,046292
0,837488;0,046373
0,837707;0,046457
0,837964;0,046530
0,838243;0,046609
0,838478;0,046683
0,838708;0,046767
0,838926;0,046845
0,839130;0,046920
0,839363;0,047001
0,839543;0,047080
0,839678;0,047153
0,839838;0,047231
0,839979;0,047312
0,840182;0,047389
0,840333;0,047467
0,840515;0,047547
0,840692;0,047625
0,840832;0,047703
0,840936;0,047786
0,841039;0,047860
0,841153;0,047937
0,841288;0,048019
0,841430;0,048100
0,841561;0,048174
0,841678;0,048251
0,841805;0,048334
0,841953;0,048408
0,842110;0,048487
0,842293;0,048570
0,842450;0,048645
0,842587;0,048725
0,842717;0,048807
0,842854;0,048880
0,843006;0,048960
0,843159;0,049039
0,843307;0,049116
0,843468;0,049193
0,843631;0,049275
0,843780;0,049351
0,843908;0,049429
0,844025;0,049511
0,844166;0,049588
0,844316;0,049665
0,844458;0,049744
0,844601;0,049823
0,844748;0,049903
0,844897;0,049982
0,845058;0,050063
0,845248;0,050140
0,845438;0,050217
0,845657;0,050298
0,845883;0,050378
0,846103;0,050452
0,846290;0,050529
0,846458;0,050611
0,846622;0,050687
0,846774;0,050768
0,846988;0,050849
0,847232;0,050920
0,847451;0,051002
0,847603;0,051078
0,847757;0,051160
0,848023;0,051236
0,848237;0,051311
0,848407;0,051394
0,848549;0,051471
0,848689;0,051547
0,848824;0,051627
0,848929;0,051705
0,849019;0,051782
0,849113;0,051866
0,849247;0,051947
0,849380;0,052021
0,849512;0,052099
0,849680;0,052183
0,849837;0,052259
0,849990;0,052341
0,849459;0,052418
0,850151;0,052396
0,850590;0,052594
0,850839;0,052710
0,850988;0,052790
0,851102;0,052869
0,851201;0,052945
0,851313;0,053031
0,851436;0,053107
0,851564;0,053191
0,851696;0,053266
0,851828;0,053346
0,851977;0,053424
0,852126;0,053495
0,852281;0,053574
0,852540;0,053712
0,852705;0,053744
0,852942;0,053846
0,853189;0,054017
0,853420;0,054145
0,853596;0,054248
0,853812;0,054359
0,854027;0,054440
0,854236;0,054539
0,854466;0,054620
0,854997;0,054698
0,855221;0,054951
0,855364;0,055029
0,855483;0,055109
0,855601;0,055191
0,855718;0,055271
0,855825;0,055350
0,855945;0,055430
0,856126;0,055507
0,856341;0,055584
0,856507;0,055666
0,856657;0,055744
0,856767;0,055827
0,856883;0,055905
0,857009;0,055979
0,857159;0,056060
0,857330;0,056137
0,857558;0,056221
0,857796;0,056297
0,857966;0,056374
0,858173;0,056457
0,858332;0,056531
0,858493;0,056617
0,858677;0,056691
0,858822;0,056771
0,858983;0,056852
0,859161;0,056932
0,859325;0,057010
0,859494;0,057090
0,859657;0,057169
0,859782;0,057245
0,859912;0,057328
0,860082;0,057409
0,860196;0,057485
0,860313;0,057567
0,860451;0,057648
0,860664;0,057722
0,860870;0,057801
0,861057;0,057884
0,861236;0,057960
0,861445;0,058037
0,861681;0,058118
0,861870;0,058200
0,862049;0,058274
0,862190;0,058353
0,862296;0,058438
0,862366;0,058513
0,862440;0,058596
0,862504;0,058678
0,862614;0,058751
0,862762;0,058833
0,862914;0,058915
0,863071;0,058995
0,863218;0,059071
0,863399;0,059153
0,863664;0,059228
0,863968;0,059308
0,864156;0,059373
0,864292;0,059462
0,864387;0,059546
0,864475;0,059624
0,864580;0,059702
0,864760;0,059783
0,864914;0,059863
0,865006;0,059940
0,865088;0,060019
0,865154;0,060100
0,865203;0,060180
0,865285;0,060250
0,865453;0,060323
0,865609;0,060406
0,865736;0,060483
0,865876;0,060568
0,866081;0,060645
0,866295;0,060725
0,866439;0,060802
0,866625;0,060884
0,866794;0,060966
0,866920;0,061041
0,867057;0,061123
0,867198;0,061201
0,867327;0,061279
0,867428;0,061358
0,867560;0,061440
0,867721;0,061514
0,867943;0,061598
0,868169;0,061673
0,868340;0,061757
0,868577;0,061829
0,868732;0,061914
0,868835;0,061992
0,868927;0,062073
0,869008;0,062155
0,869117;0,062234
0,869300;0,062315
0,869493;0,062389
0,869638;0,062470
0,869842;0,062547
0,869939;0,062626
0,869994;0,062709
0,870044;0,062790
0,870106;0,062865
0,870169;0,062949
0,870311;0,063028
0,870425;0,063107
0,870506;0,063189
0,870597;0,063265
0,870696;0,063350
0,870820;0,063427
0,870976;0,063503
0,871297;0,063587
0,871705;0,063661
0,871986;0,063741
0,872123;0,063819
0,872311;0,063900
0,872374;0,063981
0,872439;0,064057
0,872518;0,064138
0,872600;0,064215
0,872703;0,064297
0,872867;0,064375
0,873128;0,064456
0,873357;0,064536
0,873572;0,064610
0,873782;0,064691
0,873959;0,064769
0,874135;0,064853
0,874318;0,064928
0,874426;0,065009
0,874652;0,065085
0,874950;0,065167
0,875212;0,065243
0,875380;0,065320
0,875492;0,065405
0,875503;0,065483
0,875538;0,065561
0,875597;0,065644
0,875731;0,065723
0,875903;0,065807
0,876043;0,065881
0,876168;0,065964
0,876272;0,066040
0,876372;0,066121
0,876514;0,066201
0,876710;0,066279
0,876915;0,066362
0,877110;0,066435
0,877286;0,066521
0,877414;0,066595
0,877493;0,066677
0,877548;0,066756
0,877601;0,066833
0,877657;0,066919
0,877717;0,066997
0,877768;0,067080
0,877844;0,067162
0,877969;0,067235
0,878056;0,067317
0,878191;0,067395
0,878306;0,067472
0,878411;0,067555
0,878512;0,067634
0,878641;0,067717
0,878791;0,067795
0,879003;0,067873
0,879244;0,067951
0,879371;0,068037
0,879549;0,068113
0,879687;0,068194
0,879809;0,068263
0,879918;0,068348
0,880025;0,068428
0,880197;0,068506
0,880464;0,068587
0,880655;0,068664
0,880875;0,068744
0,881033;0,068823
0,874687;0,068900
0,881508;0,069110
0,881631;0,069215
0,881707;0,069301
0,881817;0,069379
0,881851;0,069415
0,882073;0,069514
0,882267;0,069591
0,882500;0,069670
0,882616;0,069750
0,882708;0,069834
0,882849;0,069913
0,882961;0,069990
0,883096;0,070074
0,883237;0,070152
0,883311;0,070235
0,883428;0,070316
0,883559;0,070394
0,883688;0,070471
0,883796;0,070554
0,883882;0,070635
0,884018;0,070712
0,884135;0,070796
0,884244;0,070872
0,884333;0,070954
0,884463;0,071034
0,884596;0,071116
0,884724;0,071191
0,884891;0,071274
0,885071;0,071362
0,885184;0,071443
0,885241;0,071524
0,885323;0,071605
0,885523;0,071681
0,885724;0,071765
0,885945;0,071841
0,886106;0,071920
0,886254;0,072001
0,886353;0,072085
0,886441;0,072162
0,886592;0,072239
0,886713;0,072324
0,886859;0,072402
0,887023;0,072485
0,887212;0,072563
0,887389;0,072638
0,887571;0,072721
0,887760;0,072799
0,887860;0,072884
0,888019;0,072964
0,888329;0,073096
0,889031;0,073317
0,889376;0,073409
