LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	student
Description	WYNIKI  pomiarów  I kol - STEP Uds; II kol- Ugs -multi ; III kol- Idrenu; IV kol - Ugs- zasilacz
Date	2012/05/29
Time	16:54:50,796875
***End_of_Header***	
	
Channels	3			
Samples	578	578	578	
Date	2012/05/29	2012/05/29	2012/05/29	
Time	16:54:50,796875	16:54:50,796875	16:54:50,796875	
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Collected	Collected 1	Collected 2	Comment
	0,000000	-0,001800	-4,400000
	1,000000	-0,001955	-4,600000
	0,000000	-0,002104	-4,800000
	1,000000	-0,002244	-5,000000
	0,000000	-0,002379	-5,199999
	1,000000	-0,002514	-5,399999
	0,000000	-0,002648	-5,599999
	1,000000	-0,002775	-5,799999
	0,000000	-0,002901	-5,999999
	1,000000	-0,003022	-6,199998
	0,000000	-0,003146	-6,399998
	1,000000	-0,003260	-6,599998
	0,000000	-0,003379	-6,799998
	1,000000	-0,003487	-6,999998
	0,000000	-0,003603	-7,199997
	1,000000	-0,003706	-7,399997
	0,000000	-0,003813	-7,599997
	1,000000	-0,003919	-7,799997
	0,000000	-0,004021	-7,999997
	1,000000	-0,004121	-8,199997
	0,000000	-0,004226	-8,399997
	1,000000	-0,004321	-8,599997
	0,000000	-0,004421	-8,799996
	1,000000	-0,004514	-8,999996
	0,000000	-0,004601	-9,199996
	1,000000	-0,004693	-9,399996
	0,000000	-0,004781	-9,599996
	1,000000	-0,004873	-9,799995
	0,000000	-0,004959	-9,999995
	2,000000	-0,005044	-10,200000
	0,000000	-0,005129	-10,399990
	1,000000	-0,009775	-0,200000
	0,000000	-1,512600E-5	-0,400000
	1,000000	-1,100100E-5	-0,600000
	0,000000	-9,626000E-6	-0,800000
	1,000000	-6,875000E-6	-1,000000
	0,000000	-1,237600E-5	-1,200000
	1,000000	-1,100100E-5	-1,400000
	0,000000	-9,626000E-6	-1,600000
	1,000000	-1,237600E-5	-1,800000
	0,000000	-3,437700E-5	-2,000000
	1,000000	-9,213100E-5	-2,200000
	0,000000	-0,000188	-2,400000
	1,000000	-0,000325	-2,600000
	0,000000	-0,000495	-2,800000
	1,000000	-0,000685	-3,000000
	0,000000	-0,000908	-3,200001
	1,000000	-0,001154	-3,400001
	0,000000	-0,001425	-3,600001
	1,000000	-0,001711	-3,800001
	0,000000	-0,002010	-4,000000
	1,000000	-0,002318	-4,200000
	0,000000	-0,002628	-4,400000
	1,000000	-0,002934	-4,600000
	0,000000	-0,003237	-4,800000
	1,000000	-0,003539	-5,000000
	0,000000	-0,003827	-5,199999
	1,000000	-0,004113	-5,399999
	0,000000	-0,004392	-5,599999
	1,000000	-0,004662	-5,799999
	0,000000	-0,004927	-5,999999
	1,000000	-0,005187	-6,199998
	0,000000	-0,005444	-6,399998
	1,000000	-0,005693	-6,599998
	0,000000	-0,005935	-6,799998
	1,000000	-0,006173	-6,999998
	0,000000	-0,006400	-7,199997
	1,000000	-0,006631	-7,399997
	0,000000	-0,006849	-7,599997
	1,000000	-0,007073	-7,799997
	0,000000	-0,007288	-7,999997
	1,000000	-0,007497	-8,199997
	0,000000	-0,007705	-8,399997
	1,000000	-0,007901	-8,599997
	0,000000	-0,008102	-8,799996
	1,000000	-0,008297	-8,999996
	0,000000	-0,008490	-9,199996
	1,000000	-0,008682	-9,399996
	0,000000	-0,008865	-9,599996
	1,000000	-0,009055	-9,799995
	0,000000	-0,009234	-9,999995
	3,000000	-0,009408	-10,200000
	0,000000	-0,009584	-10,399990
	1,000000	-0,013652	-0,200000
	0,000000	-6,875000E-6	-0,400000
	1,000000	-1,100100E-5	-0,600000
	0,000000	-1,100100E-5	-0,800000
	1,000000	-8,251000E-6	-1,000000
	0,000000	-6,875000E-6	-1,200000
	1,000000	-6,875000E-6	-1,400000
	0,000000	-1,237600E-5	-1,600000
	1,000000	-9,626000E-6	-1,800000
	0,000000	-3,162700E-5	-2,000000
	1,000000	-9,625600E-5	-2,200000
	0,000000	-0,000198	-2,400000
	1,000000	-0,000341	-2,600000
	0,000000	-0,000514	-2,800000
	1,000000	-0,000722	-3,000000
	0,000000	-0,000963	-3,200001
	1,000000	-0,001225	-3,400001
	0,000000	-0,001515	-3,600001
	1,000000	-0,001823	-3,800001
	0,000000	-0,002156	-4,000000
	1,000000	-0,002505	-4,200000
	0,000000	-0,002874	-4,400000
	1,000000	-0,003259	-4,600000
	0,000000	-0,003654	-4,800000
	1,000000	-0,004061	-5,000000
	0,000000	-0,004469	-5,199999
	1,000000	-0,004888	-5,399999
	0,000000	-0,005297	-5,599999
	1,000000	-0,005712	-5,799999
	0,000000	-0,006118	-5,999999
	1,000000	-0,006518	-6,199998
	0,000000	-0,006907	-6,399998
	1,000000	-0,007295	-6,599998
	0,000000	-0,007669	-6,799998
	1,000000	-0,008039	-6,999998
	0,000000	-0,008403	-7,199997
	1,000000	-0,008757	-7,399997
	0,000000	-0,009107	-7,599997
	1,000000	-0,009444	-7,799997
	0,000000	-0,009780	-7,999997
	1,000000	-0,010104	-8,199997
	0,000000	-0,010429	-8,399997
	1,000000	-0,010742	-8,599997
	0,000000	-0,011053	-8,799996
	1,000000	-0,011360	-8,999996
	0,000000	-0,011657	-9,199996
	1,000000	-0,011954	-9,399996
	0,000000	-0,012240	-9,599996
	1,000000	-0,012524	-9,799995
	0,000000	-0,012802	-9,999995
	4,000000	-0,013084	-10,200000
	0,000000	-0,013349	-10,399990
	1,000000	-0,016821	-0,200000
	0,000000	-1,375100E-5	-0,400000
	1,000000	-1,237600E-5	-0,600000
	0,000000	-8,251000E-6	-0,800000
	1,000000	-8,251000E-6	-1,000000
	0,000000	-1,100100E-5	-1,200000
	1,000000	-1,100100E-5	-1,400000
	0,000000	-1,512600E-5	-1,600000
	1,000000	-1,650100E-5	-1,800000
	0,000000	-3,437700E-5	-2,000000
	1,000000	-0,000107	-2,200000
	0,000000	-0,000210	-2,400000
	1,000000	-0,000356	-2,600000
	0,000000	-0,000543	-2,800000
	1,000000	-0,000759	-3,000000
	0,000000	-0,001008	-3,200001
	1,000000	-0,001282	-3,400001
	0,000000	-0,001581	-3,600001
	1,000000	-0,001907	-3,800001
	0,000000	-0,002255	-4,000000
	1,000000	-0,002622	-4,200000
	0,000000	-0,003014	-4,400000
	1,000000	-0,003420	-4,600000
	0,000000	-0,003842	-4,800000
	1,000000	-0,004285	-5,000000
	0,000000	-0,004733	-5,199999
	1,000000	-0,005202	-5,399999
	0,000000	-0,005678	-5,599999
	1,000000	-0,006165	-5,799999
	0,000000	-0,006664	-5,999999
	1,000000	-0,007159	-6,199998
	0,000000	-0,007662	-6,399998
	1,000000	-0,008158	-6,599998
	0,000000	-0,008658	-6,799998
	1,000000	-0,009148	-6,999998
	0,000000	-0,009635	-7,199997
	1,000000	-0,010116	-7,399997
	0,000000	-0,010587	-7,599997
	1,000000	-0,011056	-7,799997
	0,000000	-0,011505	-7,999997
	1,000000	-0,011960	-8,199997
	0,000000	-0,012394	-8,399997
	1,000000	-0,012834	-8,599997
	0,000000	-0,013253	-8,799996
	1,000000	-0,013674	-8,999996
	0,000000	-0,014084	-9,199996
	1,000000	-0,014488	-9,399996
	0,000000	-0,014885	-9,599996
	1,000000	-0,015273	-9,799995
	0,000000	-0,015658	-9,999995
	5,000000	-0,016032	-10,200000
	0,000000	-0,016399	-10,399990
	1,000000	-0,019276	-0,200000
	0,000000	-8,251000E-6	-0,400000
	1,000000	-1,100100E-5	-0,600000
	0,000000	-1,375100E-5	-0,800000
	1,000000	-1,100100E-5	-1,000000
	0,000000	-8,251000E-6	-1,200000
	1,000000	-1,375100E-5	-1,400000
	0,000000	-8,251000E-6	-1,600000
	1,000000	-9,626000E-6	-1,800000
	0,000000	-3,575200E-5	-2,000000
	1,000000	-0,000103	-2,200000
	0,000000	-0,000224	-2,400000
	1,000000	-0,000375	-2,600000
	0,000000	-0,000562	-2,800000
	1,000000	-0,000788	-3,000000
	0,000000	-0,001045	-3,200001
	1,000000	-0,001330	-3,400001
	0,000000	-0,001640	-3,600001
	1,000000	-0,001976	-3,800001
	0,000000	-0,002338	-4,000000
	1,000000	-0,002720	-4,200000
	0,000000	-0,003120	-4,400000
	1,000000	-0,003548	-4,600000
	0,000000	-0,003985	-4,800000
	1,000000	-0,004443	-5,000000
	0,000000	-0,004915	-5,199999
	1,000000	-0,005407	-5,399999
	0,000000	-0,005907	-5,599999
	1,000000	-0,006422	-5,799999
	0,000000	-0,006950	-5,999999
	1,000000	-0,007485	-6,199998
	0,000000	-0,008032	-6,399998
	1,000000	-0,008594	-6,599998
	0,000000	-0,009146	-6,799998
	1,000000	-0,009712	-6,999998
	0,000000	-0,010280	-7,199997
	1,000000	-0,010848	-7,399997
	0,000000	-0,011423	-7,599997
	1,000000	-0,011984	-7,799997
	0,000000	-0,012550	-7,999997
	1,000000	-0,013109	-8,199997
	0,000000	-0,013659	-8,399997
	1,000000	-0,014202	-8,599997
	0,000000	-0,014735	-8,799996
	1,000000	-0,015269	-8,999996
	0,000000	-0,015786	-9,199996
	1,000000	-0,016303	-9,399996
	0,000000	-0,016801	-9,599996
	1,000000	-0,017300	-9,799995
	0,000000	-0,017785	-9,999995
	6,000000	-0,018267	-10,200000
	0,000000	-0,018740	-10,399990
	1,000000	-0,021039	-0,200000
	0,000000	-8,251000E-6	-0,400000
	1,000000	-8,251000E-6	-0,600000
	0,000000	-1,237600E-5	-0,800000
	1,000000	-8,251000E-6	-1,000000
	0,000000	-1,237600E-5	-1,200000
	1,000000	-1,100100E-5	-1,400000
	0,000000	-1,100100E-5	-1,600000
	1,000000	-1,100100E-5	-1,800000
	0,000000	-3,850200E-5	-2,000000
	1,000000	-0,000116	-2,200000
	0,000000	-0,000227	-2,400000
	1,000000	-0,000391	-2,600000
	0,000000	-0,000582	-2,800000
	1,000000	-0,000818	-3,000000
	0,000000	-0,001078	-3,200001
	1,000000	-0,001370	-3,400001
	0,000000	-0,001690	-3,600001
	1,000000	-0,002035	-3,800001
	0,000000	-0,002411	-4,000000
	1,000000	-0,002805	-4,200000
	0,000000	-0,003222	-4,400000
	1,000000	-0,003655	-4,600000
	0,000000	-0,004110	-4,800000
	1,000000	-0,004579	-5,000000
	0,000000	-0,005067	-5,199999
	1,000000	-0,005570	-5,399999
	0,000000	-0,006093	-5,599999
	1,000000	-0,006622	-5,799999
	0,000000	-0,007170	-5,999999
	1,000000	-0,007728	-6,199998
	0,000000	-0,008295	-6,399998
	1,000000	-0,008876	-6,599998
	0,000000	-0,009455	-6,799998
	1,000000	-0,010059	-6,999998
	0,000000	-0,010665	-7,199997
	1,000000	-0,011274	-7,399997
	0,000000	-0,011886	-7,599997
	1,000000	-0,012513	-7,799997
	0,000000	-0,013132	-7,999997
	1,000000	-0,013763	-8,199997
	0,000000	-0,014385	-8,399997
	1,000000	-0,015013	-8,599997
	0,000000	-0,015629	-8,799996
	1,000000	-0,016253	-8,999996
	0,000000	-0,016865	-9,199996
	1,000000	-0,017475	-9,399996
	0,000000	-0,018077	-9,599996
	1,000000	-0,018668	-9,799995
	0,000000	-0,019257	-9,999995
	7,000000	-0,019833	-10,200000
	0,000000	-0,020408	-10,399990
	1,000000	-0,022214	-0,200000
	0,000000	-5,500000E-6	-0,400000
	1,000000	-9,626000E-6	-0,600000
	0,000000	-1,375100E-5	-0,800000
	1,000000	-1,100100E-5	-1,000000
	0,000000	-1,100100E-5	-1,200000
	1,000000	-1,237600E-5	-1,400000
	0,000000	-1,237600E-5	-1,600000
	1,000000	-1,650100E-5	-1,800000
	0,000000	-3,850200E-5	-2,000000
	1,000000	-0,000116	-2,200000
	0,000000	-0,000239	-2,400000
	1,000000	-0,000402	-2,600000
	0,000000	-0,000604	-2,800000
	1,000000	-0,000837	-3,000000
	0,000000	-0,001112	-3,200001
	1,000000	-0,001408	-3,400001
	0,000000	-0,001742	-3,600001
	1,000000	-0,002094	-3,800001
	0,000000	-0,002478	-4,000000
	1,000000	-0,002882	-4,200000
	0,000000	-0,003308	-4,400000
	1,000000	-0,003751	-4,600000
	0,000000	-0,004217	-4,800000
	1,000000	-0,004693	-5,000000
	0,000000	-0,005195	-5,199999
	1,000000	-0,005713	-5,399999
	0,000000	-0,006248	-5,599999
	1,000000	-0,006793	-5,799999
	0,000000	-0,007353	-5,999999
	1,000000	-0,007925	-6,199998
	0,000000	-0,008509	-6,399998
	1,000000	-0,009103	-6,599998
	0,000000	-0,009704	-6,799998
	1,000000	-0,010323	-6,999998
	0,000000	-0,010943	-7,199997
	1,000000	-0,011575	-7,399997
	0,000000	-0,012214	-7,599997
	1,000000	-0,012863	-7,799997
	0,000000	-0,013518	-7,999997
	1,000000	-0,014174	-8,199997
	0,000000	-0,014834	-8,399997
	1,000000	-0,015505	-8,599997
	0,000000	-0,016178	-8,799996
	1,000000	-0,016846	-8,999996
	0,000000	-0,017520	-9,199996
	1,000000	-0,018191	-9,399996
	0,000000	-0,018861	-9,599996
	1,000000	-0,019529	-9,799995
	0,000000	-0,020186	-9,999995
	8,000000	-0,020850	-10,200000
	0,000000	-0,021495	-10,399990
	1,000000	-0,022969	-0,200000
	0,000000	-9,626000E-6	-0,400000
	1,000000	-8,251000E-6	-0,600000
	0,000000	-1,237600E-5	-0,800000
	1,000000	-1,237600E-5	-1,000000
	0,000000	-6,875000E-6	-1,200000
	1,000000	-8,251000E-6	-1,400000
	0,000000	-8,251000E-6	-1,600000
	1,000000	-1,100100E-5	-1,800000
	0,000000	-4,537800E-5	-2,000000
	1,000000	-0,000118	-2,200000
	0,000000	-0,000248	-2,400000
	1,000000	-0,000411	-2,600000
	0,000000	-0,000622	-2,800000
	1,000000	-0,000864	-3,000000
	0,000000	-0,001143	-3,200001
	1,000000	-0,001451	-3,400001
	0,000000	-0,001788	-3,600001
	1,000000	-0,002151	-3,800001
	0,000000	-0,002540	-4,000000
	1,000000	-0,002951	-4,200000
	0,000000	-0,003388	-4,400000
	1,000000	-0,003838	-4,600000
	0,000000	-0,004316	-4,800000
	1,000000	-0,004810	-5,000000
	0,000000	-0,005320	-5,199999
	1,000000	-0,005845	-5,399999
	0,000000	-0,006389	-5,599999
	1,000000	-0,006946	-5,799999
	0,000000	-0,007519	-5,999999
	1,000000	-0,008099	-6,199998
	0,000000	-0,008696	-6,399998
	1,000000	-0,009301	-6,599998
	0,000000	-0,009918	-6,799998
	1,000000	-0,010546	-6,999998
	0,000000	-0,011186	-7,199997
	1,000000	-0,011833	-7,399997
	0,000000	-0,012486	-7,599997
	1,000000	-0,013147	-7,799997
	0,000000	-0,013814	-7,999997
	1,000000	-0,014496	-8,199997
	0,000000	-0,015171	-8,399997
	1,000000	-0,015862	-8,599997
	0,000000	-0,016553	-8,799996
	1,000000	-0,017253	-8,999996
	0,000000	-0,017959	-9,199996
	1,000000	-0,018661	-9,399996
	0,000000	-0,019367	-9,599996
	1,000000	-0,020080	-9,799995
	0,000000	-0,020787	-9,999995
	9,000000	-0,021488	-10,200000
	0,000000	-0,022197	-10,399990
	1,000000	-0,023477	-0,200000
	0,000000	-8,251000E-6	-0,400000
	1,000000	-1,100100E-5	-0,600000
	0,000000	-1,375100E-5	-0,800000
	1,000000	-8,251000E-6	-1,000000
	0,000000	-1,237600E-5	-1,200000
	1,000000	-8,251000E-6	-1,400000
	0,000000	-6,875000E-6	-1,600000
	1,000000	-9,626000E-6	-1,800000
	0,000000	-4,537800E-5	-2,000000
	1,000000	-0,000124	-2,200000
	0,000000	-0,000252	-2,400000
	1,000000	-0,000425	-2,600000
	0,000000	-0,000638	-2,800000
	1,000000	-0,000891	-3,000000
	0,000000	-0,001170	-3,200001
	1,000000	-0,001486	-3,400001
	0,000000	-0,001829	-3,600001
	1,000000	-0,002206	-3,800001
	0,000000	-0,002598	-4,000000
	1,000000	-0,003017	-4,200000
	0,000000	-0,003464	-4,400000
	1,000000	-0,003923	-4,600000
	0,000000	-0,004410	-4,800000
	1,000000	-0,004904	-5,000000
	0,000000	-0,005429	-5,199999
	1,000000	-0,005969	-5,399999
	0,000000	-0,006514	-5,599999
	1,000000	-0,007080	-5,799999
	0,000000	-0,007662	-5,999999
	1,000000	-0,008255	-6,199998
	0,000000	-0,008857	-6,399998
	1,000000	-0,009476	-6,599998
	0,000000	-0,010105	-6,799998
	1,000000	-0,010745	-6,999998
	0,000000	-0,011395	-7,199997
	1,000000	-0,012048	-7,399997
	0,000000	-0,012720	-7,599997
	1,000000	-0,013391	-7,799997
	0,000000	-0,014070	-7,999997
	1,000000	-0,014760	-8,199997
	0,000000	-0,015452	-8,399997
	1,000000	-0,016160	-8,599997
	0,000000	-0,016863	-8,799996
	1,000000	-0,017576	-8,999996
	0,000000	-0,018295	-9,199996
	1,000000	-0,019016	-9,399996
	0,000000	-0,019743	-9,599996
	1,000000	-0,020471	-9,799995
	0,000000	-0,021202	-9,999995
	10,000000	-0,021934	-10,200000
	0,000000	-0,022670	-10,399990
	1,000000	-0,023860	-0,200000
	0,000000	-1,237600E-5	-0,400000
	1,000000	-1,100100E-5	-0,600000
	0,000000	-8,251000E-6	-0,800000
	1,000000	-1,375100E-5	-1,000000
	0,000000	-6,875000E-6	-1,200000
	1,000000	-1,100100E-5	-1,400000
	0,000000	-8,251000E-6	-1,600000
	1,000000	-9,626000E-6	-1,800000
	0,000000	-4,950300E-5	-2,000000
	1,000000	-0,000131	-2,200000
	0,000000	-0,000264	-2,400000
	1,000000	-0,000439	-2,600000
	0,000000	-0,000655	-2,800000
	1,000000	-0,000906	-3,000000
	0,000000	-0,001205	-3,200001
	1,000000	-0,001524	-3,400001
	0,000000	-0,001877	-3,600001
	1,000000	-0,002254	-3,800001
	0,000000	-0,002657	-4,000000
	1,000000	-0,003080	-4,200000
	0,000000	-0,003537	-4,400000
	1,000000	-0,004004	-4,600000
	0,000000	-0,004498	-4,800000
	1,000000	-0,005003	-5,000000
	0,000000	-0,005536	-5,199999
	1,000000	-0,006075	-5,399999
	0,000000	-0,006639	-5,599999
	1,000000	-0,007212	-5,799999
	0,000000	-0,007802	-5,999999
	1,000000	-0,008398	-6,199998
	0,000000	-0,009016	-6,399998
	1,000000	-0,009638	-6,599998
	0,000000	-0,010279	-6,799998
	1,000000	-0,010925	-6,999998
	0,000000	-0,011580	-7,199997
	1,000000	-0,012252	-7,399997
	0,000000	-0,012920	-7,599997
	1,000000	-0,013608	-7,799997
	0,000000	-0,014293	-7,999997
	1,000000	-0,014995	-8,199997
	0,000000	-0,015698	-8,399997
	1,000000	-0,016413	-8,599997
	0,000000	-0,017132	-8,799996
	1,000000	-0,017858	-8,999996
	0,000000	-0,018584	-9,199996
	1,000000	-0,019316	-9,399996
	0,000000	-0,020050	-9,599996
	1,000000	-0,020778	-9,799995
	0,000000	-0,021516	-9,999995
	11,000000	-0,022264	-10,200000
	0,000000	-0,023016	-10,399990
	0,000000	-0,024148	-0,200000
	0,000000	-8,251000E-6	-0,200000
